SAP+NOME,UF,Semana,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,35,2017,4.99,0.547677261613692,54.7677261613692,4.99,1.0,4.99,2.24,4.09,1.85,1.85
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,36,2017,4.99,0.5594132029339854,55.94132029339854,4.99,5.0,24.950000000000003,11.440000000000001,20.45,9.01,1.802
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,37,2017,4.99,0.5757946210268949,57.579462102689504,4.99,2.0,9.98,4.71,8.18,3.4699999999999998,1.7349999999999999
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,38,2017,4.99,0.5368106492800867,53.68106492800866,4.99,8.0,39.92,17.72,32.72,15.0,1.875
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,39,2017,4.99,0.5791904373811464,57.91904373811463,4.99,7.0,34.93,16.96,28.63,11.67,1.667142857142857
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,40,2017,4.99,0.601466992665037,60.1466992665037,4.99,1.0,4.99,2.46,4.09,1.63,1.63
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,41,2017,4.99,0.533007334963325,53.3007334963325,4.99,4.0,19.96,8.72,16.36,7.640000000000001,1.9100000000000001
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,42,2017,5.99,0.575555555555555,57.5555555555556,5.49,1.0,5.49,2.59,4.5,1.91,1.91
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,43,2017,5.989999999999999,0.6088888888888887,60.88888888888889,5.489999999999999,5.0,27.45,13.76,22.5,8.74,1.748
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,44,2017,5.49,0.6179000271665309,61.7900027166531,5.24,4.0,20.96,10.629999999999999,17.18,6.55,1.6375
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,45,2017,5.99,0.5301388888888887,53.0138888888889,5.49,4.0,21.96,8.77,16.5,7.7299999999999995,1.9324999999999999
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,46,2017,5.989999999999999,0.6225925925925929,62.259259259259295,5.489999999999999,6.0,32.94,16.63,27.0,10.37,1.7283333333333333
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,47,2017,5.99,0.6117777777777779,61.17777777777782,5.49,6.0,32.94,16.63,27.0,10.37,1.7283333333333333
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,48,2017,5.823333333333333,0.5956205767905548,59.56205767905548,5.390000000000001,13.0,70.37,33.8,56.28,22.48,1.7292307692307693
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,49,2017,3.99,0.46201040317409175,46.20104031740922,3.99,14.0,55.86,20.56,44.69,24.130000000000003,1.7235714285714288
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,50,2017,3.99,0.4852616543456347,48.526165434563445,3.99,18.0,71.82,27.85,58.51,30.66,1.7033333333333334
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,51,2017,3.99,0.4815129437522689,48.15129437522688,3.99,22.0,87.78,34.07,71.23,37.16,1.689090909090909
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AM,52,2017,3.99,0.446244390712553,44.6244390712553,3.99,19.0,75.81,26.8,61.05,34.25,1.8026315789473684
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,1,2017,4.99,0.562460093423396,56.2460093423396,4.74,3.0,13.97,5.66,10.18,4.52,1.5066666666666666
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,1,2018,5.99,0.59,59.0,5.49,2.0,10.98,4.72,8.0,3.28,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,2,2017,4.99,0.5862937602517535,58.62937602517535,4.99,5.0,24.950000000000003,10.66,18.18,7.52,1.504
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,3,2017,4.99,0.586483037824166,58.6483037824166,4.99,9.0,44.910000000000004,19.189999999999998,32.73,13.54,1.5044444444444443
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,4,2017,4.99,0.585567286908415,58.556728690841496,4.99,3.0,14.97,6.39,10.91,4.52,1.5066666666666666
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,4,2018,3.99,0.43298969072165,43.298969072165,3.99,1.0,3.99,1.26,2.91,1.65,1.65
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,5,2017,3.99,0.44676855593119486,44.676855593119484,3.99,8.0,31.92,11.209999999999999,23.27,12.059999999999999,1.5074999999999998
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,6,2017,3.3900000000000006,0.3631532076486204,36.315320764862044,3.3900000000000006,7.0,22.93,6.1499999999999995,16.72,10.57,1.51
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,7,2017,2.99,0.3023707963047387,30.23707963047387,2.99,9.0,26.910000000000004,5.92,19.59,13.669999999999998,1.5188888888888887
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,8,2017,4.99,0.585969738651995,58.5969738651995,4.99,2.0,9.98,4.26,7.27,3.01,1.505
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,8,2018,3.99,0.436426116838488,43.6426116838488,3.99,1.0,3.99,1.27,2.91,1.64,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,9,2018,3.99,0.4361027812772937,43.610278127729366,3.99,4.0,15.96,5.07,11.629999999999999,6.56,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,10,2018,4.656666666666667,0.486803347786576,48.680334778657596,4.49,5.0,21.450000000000003,7.41,15.620000000000001,8.209999999999999,1.642
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,11,2018,5.99,0.59,59.0,5.49,1.0,5.49,2.36,4.0,1.64,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,12,2017,2.99,0.27049472981573736,27.049472981573732,2.89,3.0,8.67,1.72,6.33,4.61,1.5366666666666668
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,12,2018,5.99,0.589089089089089,58.9089089089089,5.49,5.0,27.45,11.77,19.98,8.21,1.6420000000000001
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,13,2017,4.99,0.5745707181401816,57.45707181401815,4.99,3.0,14.97,6.27,10.91,4.64,1.5466666666666666
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,13,2018,5.99,0.623853211009174,62.3853211009174,5.99,1.0,5.99,2.72,4.36,1.64,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,14,2017,4.99,0.580065223634687,58.0065223634687,4.99,3.0,14.97,6.31,10.91,4.6,1.5333333333333332
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,15,2018,5.99,0.623853211009174,62.3853211009174,5.99,1.0,5.99,2.72,4.36,1.64,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,18,2017,4.99,0.574965612104539,57.4965612104539,4.99,2.0,9.98,4.18,7.27,3.09,1.545
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,19,2017,4.99,0.577088946407128,57.7088946407128,4.99,6.0,29.94,12.57,21.810000000000002,9.24,1.54
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,22,2017,3.99,0.4462521423530595,44.62521423530595,3.99,2.0,7.98,2.8,5.82,3.02,1.51
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,23,2017,4.99,0.579870164255203,57.987016425520295,4.99,7.0,34.93,14.649999999999999,25.43,10.78,1.5399999999999998
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,25,2017,3.99,0.47308132875143166,47.308132875143166,3.99,3.0,11.97,4.13,8.73,4.6,1.5333333333333332
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,27,2017,3.99,0.470790378006873,47.0790378006873,3.99,1.0,3.99,1.37,2.91,1.54,1.54
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,28,2017,4.99,0.585164835164835,58.5164835164835,4.99,1.0,4.99,2.13,3.64,1.51,1.51
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,29,2017,4.99,0.585164835164835,58.5164835164835,4.99,1.0,4.99,2.13,3.64,1.51,1.51
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,30,2017,4.99,0.585164835164835,58.5164835164835,4.99,1.0,4.99,2.13,3.64,1.51,1.51
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,39,2017,4.99,0.549450549450549,54.9450549450549,4.99,1.0,4.99,2.0,3.64,1.64,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,40,2017,4.99,0.549450549450549,54.9450549450549,4.99,2.0,9.98,4.0,7.28,3.28,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,41,2017,4.99,0.549450549450549,54.9450549450549,4.99,3.0,14.97,6.0,10.92,4.92,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,42,2017,5.99,0.59,59.0,5.49,3.0,16.47,7.08,12.0,4.92,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,43,2017,5.989999999999999,0.59,59.0,5.489999999999999,3.0,16.47,7.08,12.0,4.92,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,45,2017,5.989999999999999,0.59,59.0,5.489999999999999,4.0,21.96,9.44,16.0,6.56,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,46,2017,5.99,0.5894120100083404,58.94120100083405,5.49,4.0,21.96,9.42,15.99,6.569999999999999,1.6424999999999998
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,47,2017,5.99,0.59,59.0,5.49,1.0,5.49,2.36,4.0,1.64,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,48,2017,5.989999999999999,0.5889380038921322,58.89380038921323,5.489999999999999,8.0,43.92,18.83,31.98,13.15,1.64375
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,49,2017,3.99,0.436426116838488,43.6426116838488,3.99,2.0,7.98,2.54,5.82,3.28,1.64
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,50,2017,3.99,0.43470790378006896,43.470790378006896,3.99,2.0,7.98,2.5300000000000002,5.82,3.29,1.645
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,AP,51,2017,3.99,0.4346202796393705,43.46202796393705,3.99,11.0,43.89,13.870000000000001,31.93,18.060000000000002,1.641818181818182
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,1,2017,4.99,0.45549529543272843,45.54952954327285,4.506450216450217,55.0,246.45,81.46000000000001,179.48,98.02,1.782181818181818
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,1,2018,5.390000000000001,0.4661207804175042,46.61207804175042,4.9275,26.0,129.24,45.42,94.08,48.660000000000004,1.8715384615384616
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,2,2017,4.99,0.4823319633072152,48.23319633072151,4.731636141636142,90.0,417.09999999999997,143.81,303.79,159.98000000000002,1.7775555555555558
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,2,2018,3.99,0.3404965836407278,34.04965836407278,3.99,69.0,275.31,68.1,200.48,132.38,1.9185507246376812
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,3,2017,4.99,0.48241297268376254,48.241297268376265,4.71963089542037,66.0,306.34,105.89,223.13,117.24,1.7763636363636364
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,3,2018,3.9899999999999998,0.34746649176653627,34.74664917665363,3.9899999999999998,43.0,171.57,43.589999999999996,124.97,81.38,1.8925581395348836
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,4,2017,4.99,0.46946032876226373,46.94603287622637,4.601111111111114,78.0,360.71999999999997,123.97,262.65999999999997,138.69,1.778076923076923
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,4,2018,4.656666666666667,0.4044697475016765,40.44697475016765,4.465,50.0,219.0,65.03,159.46,94.42999999999999,1.8885999999999998
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,5,2017,4.561428571428571,0.37459526034168855,37.45952603416885,4.077675070028012,114.0,446.86,121.67,325.53,203.86,1.7882456140350877
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,5,2018,5.823333333333333,0.5044976262140676,50.44976262140676,5.294431216931216,42.0,223.07999999999998,82.39999999999999,162.42,80.02000000000001,1.9052380952380954
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,6,2017,3.5614285714285714,0.2119044831055176,21.190448310551755,3.17956357317702,246.0,755.24,108.93,549.77,440.84000000000003,1.7920325203252034
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,6,2018,5.99,0.5225289115646259,52.25289115646258,5.49,38.0,208.62,79.63,152.0,72.37,1.9044736842105265
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,7,2017,3.9899999999999998,0.3101956270047429,31.019562700474285,3.8302490264398443,148.0,494.22,92.31,359.83000000000004,267.52,1.8075675675675675
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,7,2018,5.989999999999999,0.5159873973836232,51.59873973836232,5.465,32.0,174.17999999999998,65.21000000000001,126.87,61.660000000000004,1.9268750000000001
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,8,2017,4.704285714285715,0.44082852868524586,44.08285286852458,4.605995115995116,96.0,375.04,98.88,273.02,174.14,1.8139583333333331
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,8,2018,3.9899999999999998,0.34153828740346726,34.153828740346725,3.9899999999999998,100.0,399.0,97.86,290.62,192.76,1.9276
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,9,2017,4.99,0.5022521547857222,50.22521547857222,4.967489177489178,42.0,207.57999999999998,75.39,151.22,75.83,1.8054761904761905
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,9,2018,3.9899999999999998,0.34067120225667813,34.067120225667814,3.9899999999999998,98.0,391.02,96.89,284.79,187.9,1.9173469387755102
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,10,2017,4.99,0.5024298478975318,50.24298478975317,4.99,52.0,259.48,95.23,189.11,93.88,1.8053846153846154
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,10,2018,5.561428571428571,0.4742871057923553,47.428710579235535,5.068030303030304,70.0,343.8,116.11,250.39,134.28,1.9182857142857144
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,11,2017,4.99,0.5052800757686189,50.52800757686189,4.99,46.0,229.54,84.6,167.17999999999998,82.58,1.7952173913043479
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,11,2018,5.99,0.5201071403673457,52.01071403673457,5.463214285714286,45.0,245.55,93.21,178.81,85.6,1.902222222222222
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,12,2017,3.5614285714285714,0.22060352647934428,22.060352647934444,3.2886218776916443,142.0,443.28000000000003,65.46000000000001,322.71,257.25,1.8116197183098592
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,12,2018,5.704285714285715,0.49062296248348514,49.06229624834852,5.247142857142857,29.0,151.71,54.35,110.47,56.12,1.9351724137931035
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,13,2017,4.704285714285715,0.4515239535811838,45.15239535811838,4.660068027210884,29.0,124.71,38.5,90.86,52.36,1.8055172413793104
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,13,2018,5.989999999999999,0.5512169870995228,55.121698709952284,5.923412698412698,15.0,87.72,34.81,63.83,29.02,1.9346666666666665
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,14,2017,4.99,0.5006115510073205,50.061155100732044,4.99,44.0,219.56,79.98,159.9,79.92,1.8163636363636364
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,14,2018,5.989999999999999,0.5468163842221063,54.68163842221063,5.877261904761905,26.0,151.61,60.019999999999996,110.3,50.28,1.933846153846154
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,15,2017,4.99,0.4846627859074764,48.46627859074764,4.790000000000001,22.0,104.78,36.82,76.34,39.52,1.7963636363636366
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,15,2018,5.99,0.5580874058922635,55.80874058922634,5.99,26.0,155.74,63.349999999999994,113.34,49.99,1.9226923076923077
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,16,2017,4.99,0.497563864733751,49.7563864733751,4.934444444444445,21.0,103.79,37.65,75.64,37.99,1.8090476190476192
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,16,2018,5.99,0.5555077452667815,55.550774526678154,5.99,15.0,89.85,36.33,65.39,29.06,1.9373333333333334
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,17,2017,4.847142857142857,0.4742283568957353,47.422835689573525,4.823333333333332,26.0,126.74000000000001,43.42,90.52,47.1,1.8115384615384615
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,17,2018,5.989999999999999,0.556838361638455,55.68383616384549,5.989999999999999,10.0,59.9,24.27,43.59,19.32,1.932
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,18,2017,4.790000000000001,0.47797282776376965,47.79728277637696,4.790000000000001,15.0,73.85000000000001,26.67,53.82,27.150000000000002,1.81
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,19,2017,4.99,0.4997490221622537,49.97490221622537,4.942380952380953,20.0,97.8,35.160000000000004,71.29,36.13,1.8065000000000002
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,20,2017,4.99,0.49888707205329774,49.88870720532977,4.9542857142857155,20.0,98.8,35.78,71.95,36.17,1.8085
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,21,2017,3.5614285714285714,0.235930272640338,23.593027264033786,3.32015873015873,39.0,120.61,17.81,87.84,70.03,1.7956410256410256
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,22,2017,4.847142857142857,0.4543728535944016,45.43728535944014,4.736031746031746,34.0,153.66,49.5,111.89,62.39,1.835
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,23,2017,4.99,0.49446065839998227,49.446065839998234,4.99,44.0,219.56,78.92999999999999,159.85,80.92,1.839090909090909
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,24,2017,4.156666666666667,0.3863159659987363,38.63159659987363,4.156666666666667,42.0,170.58,46.73,124.21,77.48,1.8447619047619048
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,25,2017,3.99,0.3674371515511057,36.74371515511057,3.99,82.0,327.18,87.85000000000001,238.27,150.42,1.8343902439024389
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,26,2017,4.847142857142857,0.46762029988571757,46.76202998857176,4.751904761904761,29.0,137.71,47.129999999999995,100.38,53.25,1.8362068965517242
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,27,2017,4.561428571428571,0.43946644958583675,43.94664495858367,4.561428571428571,47.0,216.53,71.28,157.73,86.45,1.8393617021276596
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,28,2017,4.704285714285715,0.4343400111365697,43.43400111365697,4.4955658627087205,55.0,239.45,73.44,174.41,100.97,1.8358181818181818
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,29,2017,4.99,0.48878716787979287,48.87871678797926,4.942380952380953,34.0,168.66,60.4,122.91999999999999,62.52,1.8388235294117647
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,30,2017,4.99,0.4932484179277791,49.324841792777896,4.974126984126984,50.0,248.5,89.48,181.07999999999998,91.6,1.8319999999999999
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,31,2017,4.99,0.49016248553209085,49.01624855320909,4.961428571428572,27.0,133.73,47.71,97.42,49.71,1.8411111111111111
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,32,2017,4.99,0.49451711927779385,49.45171192777939,4.99,57.0,284.43,102.16,207.08,104.92,1.840701754385965
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,33,2017,4.99,0.4975901528887285,49.75901528887283,4.923333333333333,20.0,97.8,35.11,71.29,36.18,1.809
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,34,2017,4.99,0.496566819197267,49.65668191972668,4.99,25.0,124.75,45.12,90.84,45.72,1.8288
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,35,2017,4.99,0.500988717419608,50.0988717419608,4.99,14.0,69.86,25.32,50.910000000000004,25.59,1.8278571428571428
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,36,2017,4.99,0.5001664657656723,50.016646576567204,4.99,11.0,54.89,19.88,40.0,20.12,1.829090909090909
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,37,2017,4.99,0.4897229769175835,48.97229769175835,4.965,14.0,69.36,24.68,50.51,25.83,1.845
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,38,2017,4.99,0.4917491017730741,49.174910177307424,4.936428571428571,18.0,88.32000000000001,31.07,64.39,33.32,1.8511111111111112
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,39,2017,4.99,0.47795245237281725,47.79524523728173,4.99,37.0,184.63,64.31,134.55,70.24,1.8983783783783783
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,40,2017,4.99,0.47279544699942383,47.279544699942385,4.99,36.0,179.64000000000001,62.089999999999996,130.92,68.83,1.9119444444444444
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,41,2017,4.847142857142857,0.45752842282910705,45.7528422829107,4.787857142857143,39.0,191.95000000000002,65.94,139.81,73.87,1.8941025641025642
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,42,2017,5.823333333333333,0.5112438854592912,51.124388545929115,5.347142857142857,22.0,114.78,42.04,83.59,41.55,1.8886363636363634
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,43,2017,5.99,0.518154567582183,51.815456758218296,5.475714285714286,17.0,92.83,35.03,67.6,32.57,1.9158823529411766
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,44,2017,5.989999999999999,0.5174163362244784,51.741633622447836,5.473333333333334,20.0,109.3,41.26,79.59,38.33,1.9164999999999999
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,45,2017,5.99,0.5242440853568034,52.42440853568034,5.49,32.0,175.68,67.06,127.96000000000001,60.9,1.903125
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,46,2017,5.989999999999999,0.523151372295656,52.3151372295656,5.489999999999999,22.0,120.78,45.980000000000004,87.95,41.97,1.9077272727272727
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,47,2017,5.989999999999999,0.5257125764032282,52.57125764032281,5.489999999999999,17.0,93.33,35.660000000000004,67.95,32.29,1.8994117647058824
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,48,2017,5.99,0.5177138017809205,51.77138017809206,5.4471428571428575,27.0,146.73,55.35,106.86,51.51,1.9077777777777778
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,49,2017,4.323333333333333,0.373808369426609,37.3808369426609,4.24,69.0,284.31,75.65,207.01999999999998,131.37,1.903913043478261
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,50,2017,3.9899999999999998,0.3416311713087436,34.163117130874355,3.9899999999999998,86.0,343.14,86.23,249.83,163.6,1.9023255813953488
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,51,2017,3.9899999999999998,0.3453890945960499,34.53890945960499,3.9899999999999998,54.0,215.46,54.05,156.92,102.87,1.905
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,BA,52,2017,3.99,0.35108588851671135,35.108588851671136,3.99,31.0,123.69,31.63,90.09,58.46,1.8858064516129032
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,CE,1,2017,4.99,0.49916075816555,49.916075816555,4.8087074829931975,28.0,132.72,48.22,98.07,49.849999999999994,1.7803571428571427
000000000002158151 - T VISITA P BORDA DESIRE AZUL 6238,CE,1,2018,5.49,0.49259489961786823,49.25948996178683,5.1775,19.0,101.31,37.699999999999996,73.77,36.07,1.898421052631579
